Time,Llandrinio,Llanymynech,Abermule,Crewgreen,Meifod,Caersws,Llanidlois
17/03/2022 06:30:00,1.731,1.644,0.759,0,0.994,1.077,1.067
17/03/2022 06:45:00,1.732,1.645,0.755,0,0.993,1.077,1.067
17/03/2022 07:00:00,1.728,1.645,0.756,0,0.993,1.076,1.067
17/03/2022 07:15:00,1.728,1.647,0.757,0,0.993,1.076,1.067
17/03/2022 07:30:00,1.73,1.647,0.758,0,0.992,1.076,1.067
17/03/2022 07:45:00,1.725,1.648,0.756,0,0.992,1.076,1.067
17/03/2022 08:00:00,1.724,1.649,0.757,0,0.992,1.076,1.067
17/03/2022 08:15:00,1.722,1.651,0.757,0,0.992,1.076,1.067
17/03/2022 08:30:00,1.722,1.651,0.756,0,0.992,1.076,1.067
17/03/2022 08:45:00,1.723,1.652,0.754,0,0.99,1.076,1.067
17/03/2022 09:00:00,1.719,1.652,0.756,0,0.99,1.076,1.067
17/03/2022 09:15:00,1.717,1.652,0.754,0,0.989,1.075,1.067
17/03/2022 09:30:00,1.72,1.652,0.753,0,0.989,1.074,1.067
17/03/2022 09:45:00,1.717,1.652,0.754,0,0.988,1.074,1.067
17/03/2022 10:00:00,1.715,1.651,0.754,0,0.988,1.074,1.067
17/03/2022 10:15:00,1.717,1.651,0.751,0,0.988,1.073,1.067
17/03/2022 10:30:00,1.713,1.65,0.752,0,0.987,1.073,1.067
17/03/2022 10:45:00,1.712,1.649,0.753,0,0.987,1.073,1.067
17/03/2022 11:00:00,1.714,1.648,0.753,0,0.986,1.073,1.067
17/03/2022 11:15:00,1.712,1.647,0.747,0,0.986,1.073,1.066
17/03/2022 11:30:00,1.712,1.645,0.75,0,0.986,1.073,1.066
17/03/2022 11:45:00,1.71,1.643,0.752,0,0.985,1.073,1.066
17/03/2022 12:00:00,1.71,1.643,0.749,0,0.985,1.073,1.066
17/03/2022 12:15:00,1.708,1.641,0.747,0,0.985,1.072,1.066
17/03/2022 12:30:00,1.708,1.639,0.746,0,0.985,1.072,1.066
17/03/2022 12:45:00,1.704,1.639,0.751,0,0.985,1.072,1.066
17/03/2022 13:00:00,1.707,1.637,0.746,0,0.985,1.072,1.066
17/03/2022 13:15:00,1.702,1.635,0.747,0,0.985,1.071,1.066
17/03/2022 13:30:00,1.703,1.635,0.746,0,0.985,1.071,1.066
17/03/2022 13:45:00,1.703,1.634,0.746,0,0.985,1.071,1.066
17/03/2022 14:00:00,1.7,1.633,0.745,0,0.985,1.071,1.066
17/03/2022 14:15:00,1.701,1.632,0.747,0,0.985,1.071,1.066
17/03/2022 14:30:00,1.701,1.632,0.745,0,0.985,1.071,1.066
17/03/2022 14:45:00,1.699,1.631,0.745,0,0.985,1.071,1.066
17/03/2022 15:00:00,1.696,1.631,0.747,0,0.984,1.07,1.066
17/03/2022 15:15:00,1.696,1.631,0.746,0,0.984,1.07,1.066
17/03/2022 15:30:00,1.699,1.63,0.745,0,0.984,1.07,1.066
17/03/2022 15:45:00,1.697,1.629,0.742,0,0.984,1.07,1.066
17/03/2022 16:00:00,1.693,1.629,0.745,0,0.984,1.07,1.066
17/03/2022 16:15:00,1.694,1.628,0.743,0,0.984,1.07,1.066
17/03/2022 16:30:00,1.693,1.627,0.743,0,0.984,1.07,1.066
17/03/2022 16:45:00,1.691,1.627,0.741,0,0.984,1.07,1.066
17/03/2022 17:00:00,1.691,1.627,0.741,0,0.983,1.07,1.066
17/03/2022 17:15:00,1.689,1.626,0.743,0,0.984,1.069,1.066
17/03/2022 17:30:00,1.689,1.626,0.742,0,0.984,1.07,1.066
17/03/2022 17:45:00,1.687,1.625,0.741,0,0.984,1.069,1.066
17/03/2022 18:00:00,1.686,1.623,0.742,0,0.984,1.069,1.066
17/03/2022 18:15:00,1.683,1.623,0.741,0,0.985,1.068,1.066
17/03/2022 18:30:00,1.681,1.623,0.74,0,0.985,1.069,1.066
17/03/2022 18:45:00,1.68,1.623,0.741,0,0.985,1.068,1.066
17/03/2022 19:00:00,1.682,1.623,0.74,0,0.985,1.068,1.066
17/03/2022 19:15:00,1.677,1.623,0.74,0,0.986,1.068,1.066
17/03/2022 19:30:00,1.676,1.622,0.739,0,0.991,1.069,1.066
17/03/2022 19:45:00,1.673,1.622,0.74,0,0.999,1.068,1.066
17/03/2022 20:00:00,1.674,1.622,0.739,0,1.004,1.068,1.066
17/03/2022 20:15:00,1.671,1.622,0.741,0,1.007,1.068,1.066
17/03/2022 20:30:00,1.672,1.621,0.739,0,1.007,1.068,1.066
17/03/2022 20:45:00,1.67,1.621,0.741,0,1.006,1.068,1.066
17/03/2022 21:00:00,1.666,1.621,0.741,0,1.005,1.068,1.066
17/03/2022 21:15:00,1.665,1.62,0.737,0,1.003,1.068,1.066
17/03/2022 21:30:00,1.663,1.62,0.739,0,1.001,1.067,1.066
17/03/2022 21:45:00,1.664,1.619,0.739,0,0.999,1.068,1.066
17/03/2022 22:00:00,1.662,1.619,0.739,0,0.998,1.067,1.066
17/03/2022 22:15:00,1.661,1.619,0.74,0,0.996,1.068,1.066
17/03/2022 22:30:00,1.658,1.618,0.738,0,0.995,1.067,1.066
17/03/2022 22:45:00,1.659,1.618,0.738,0,0.993,1.067,1.065
17/03/2022 23:00:00,1.656,1.617,0.736,0,0.992,1.067,1.065
17/03/2022 23:15:00,1.655,1.617,0.738,0,0.991,1.067,1.065
17/03/2022 23:30:00,1.653,1.617,0.736,0,0.991,1.067,1.065
17/03/2022 23:45:00,1.653,1.617,0.737,0,0.99,1.067,1.065
18/03/2022 00:00:00,1.652,1.617,0.736,0,0.99,1.067,1.065
18/03/2022 00:15:00,1.649,1.617,0.735,0,0.99,1.067,1.065
18/03/2022 00:30:00,1.647,1.617,0.736,0,0.989,1.067,1.065
18/03/2022 00:45:00,1.646,1.617,0.735,0,0.989,1.067,1.065
18/03/2022 01:00:00,1.646,1.617,0.734,0,0.989,1.067,1.065
18/03/2022 01:15:00,1.646,1.617,0.735,0,0.989,1.066,1.065
18/03/2022 01:30:00,1.645,1.618,0.733,0,0.989,1.066,1.065
18/03/2022 01:45:00,1.642,1.619,0.736,0,0.989,1.066,1.064
18/03/2022 02:00:00,1.641,1.62,0.734,0,0.989,1.066,1.064
18/03/2022 02:15:00,1.641,1.622,0.733,0,0.989,1.066,1.064
18/03/2022 02:30:00,1.637,1.623,0.734,0,0.988,1.065,1.064
18/03/2022 02:45:00,1.638,1.624,0.733,0,0.988,1.065,1.064
18/03/2022 03:00:00,1.638,1.626,0.733,0,0.987,1.065,1.064
18/03/2022 03:15:00,1.634,1.626,0.732,0,0.987,1.065,1.064
18/03/2022 03:30:00,1.634,1.627,0.73,0,0.987,1.064,1.064
18/03/2022 03:45:00,1.632,1.627,0.733,0,0.987,1.064,1.064
18/03/2022 04:00:00,1.629,1.627,0.733,0,0.988,1.064,1.064
18/03/2022 04:15:00,1.63,1.627,0.734,0,0.987,1.064,1.064
18/03/2022 04:30:00,1.628,1.627,0.73,0,0.988,1.064,1.064
18/03/2022 04:45:00,1.627,1.626,0.733,0,0.987,1.064,1.064
18/03/2022 05:00:00,1.626,1.626,0.733,0,0.988,1.063,1.064
18/03/2022 05:15:00,1.626,1.625,0.731,0,0.987,1.063,1.064
18/03/2022 05:30:00,1.623,1.625,0.732,0,0.987,1.063,1.064
18/03/2022 05:45:00,1.622,1.623,0.731,0,0.988,1.063,1.064
18/03/2022 06:00:00,1.621,1.623,0.727,0,0.988,1.063,1.064
18/03/2022 06:15:00,1.621,1.622,0.729,0,0.988,1.062,1.064
18/03/2022 06:30:00,1.619,1.621,0.73,0,0.988,1.062,1.064
18/03/2022 06:45:00,1.619,1.62,0.732,0,0.987,1.062,1.064
18/03/2022 07:00:00,1.617,1.619,0.73,0,0.987,1.062,1.064
18/03/2022 07:15:00,1.615,1.619,0.731,0,0.988,1.061,1.063
18/03/2022 07:30:00,1.613,1.619,0.731,0,0.988,1.061,1.063
18/03/2022 07:45:00,1.612,1.618,0.729,0,0.987,1.061,1.063
18/03/2022 08:00:00,1.612,1.617,0.729,0,0.987,1.061,1.063
18/03/2022 08:15:00,1.608,1.617,0.729,0,0.987,1.06,1.063
18/03/2022 08:30:00,1.611,1.617,0.729,0,0.988,1.06,1.063
18/03/2022 08:45:00,1.609,1.616,0.728,0,0.987,1.06,1.063
18/03/2022 09:00:00,1.608,1.616,0.729,0,0.987,1.06,1.063
18/03/2022 09:15:00,1.605,1.616,0.727,0,0.987,1.06,1.063
18/03/2022 09:30:00,1.604,1.616,0.728,0,0.987,1.06,1.063
18/03/2022 09:45:00,1.604,1.615,0.727,0,0.987,1.059,1.063
18/03/2022 10:00:00,1.604,1.615,0.728,0,0.987,1.059,1.063
18/03/2022 10:15:00,1.603,1.615,0.727,0,0.987,1.058,1.063
18/03/2022 10:30:00,1.601,1.614,0.727,0,0.987,1.058,1.063
18/03/2022 10:45:00,1.602,1.614,0.725,0,0.987,1.058,1.062
18/03/2022 11:00:00,1.597,1.613,0.723,0,0.987,1.058,1.062
18/03/2022 11:15:00,1.598,1.613,0.725,0,0.987,1.057,1.062
18/03/2022 11:30:00,1.6,1.612,0.725,0,0.986,1.057,1.062
18/03/2022 11:45:00,1.596,1.612,0.724,0,0.986,1.058,1.062
18/03/2022 12:00:00,1.598,1.612,0.724,0,0.986,1.057,1.062
18/03/2022 12:15:00,1.595,1.612,0.725,0,0.986,1.057,1.062
18/03/2022 12:30:00,1.593,1.612,0.724,0,0.985,1.057,1.062
18/03/2022 12:45:00,1.594,1.612,0.722,0,0.986,1.057,1.062
18/03/2022 13:00:00,1.593,1.612,0.722,0,0.986,1.057,1.062
18/03/2022 13:15:00,1.593,1.612,0.724,0,0.986,1.057,1.062
18/03/2022 13:30:00,1.588,1.612,0.722,0,0.987,1.057,1.062
18/03/2022 13:45:00,1.588,1.611,0.721,0,0.986,1.056,1.062
18/03/2022 14:00:00,1.591,1.611,0.72,0,0.986,1.056,1.062
18/03/2022 14:15:00,1.59,1.611,0.717,0,0.985,1.055,1.062
18/03/2022 14:30:00,1.589,1.611,0.719,0,0.986,1.055,1.062
18/03/2022 14:45:00,1.589,1.611,0.718,0,0.986,1.055,1.062
18/03/2022 15:00:00,1.585,1.611,0.72,0,0.985,1.055,1.062
18/03/2022 15:15:00,1.588,1.611,0.719,0,0.985,1.055,1.062
18/03/2022 15:30:00,1.584,1.611,0.722,0,0.985,1.055,1.061
18/03/2022 15:45:00,1.584,1.611,0.718,0,0.984,1.054,1.061
18/03/2022 16:00:00,1.583,1.611,0.716,0,0.985,1.054,1.061
18/03/2022 16:15:00,1.582,1.61,0.716,0,0.984,1.054,1.061
18/03/2022 16:30:00,1.581,1.61,0.716,0,0.983,1.053,1.061
18/03/2022 16:45:00,1.582,1.61,0.716,0,0.984,1.053,1.061
18/03/2022 17:00:00,1.58,1.609,0.714,0,0.983,1.053,1.061
18/03/2022 17:15:00,1.582,1.609,0.715,0,0.983,1.053,1.061
18/03/2022 17:30:00,1.579,1.609,0.715,0,0.983,1.052,1.061
18/03/2022 17:45:00,1.579,1.609,0.714,0,0.983,1.052,1.061
18/03/2022 18:00:00,1.578,1.609,0.714,0,0.983,1.052,1.061
18/03/2022 18:15:00,1.576,1.609,0.715,0,0.983,1.051,1.061
18/03/2022 18:30:00,1.574,1.608,0.714,0,0.983,1.051,1.061
18/03/2022 18:45:00,1.572,1.608,0.715,0,0.982,1.051,1.061
18/03/2022 19:00:00,1.574,1.608,0.713,0,0.982,1.051,1.06
18/03/2022 19:15:00,1.573,1.608,0.714,0,0.982,1.05,1.06
18/03/2022 19:30:00,1.571,1.607,0.715,0,0.982,1.05,1.06
18/03/2022 19:45:00,1.571,1.607,0.714,0,0.982,1.05,1.06
18/03/2022 20:00:00,1.569,1.606,0.714,0,0.982,1.05,1.06
18/03/2022 20:15:00,1.568,1.606,0.713,0,0.981,1.049,1.06
18/03/2022 20:30:00,1.569,1.606,0.711,0,0.981,1.049,1.06
18/03/2022 20:45:00,1.567,1.606,0.713,0,0.981,1.049,1.06
18/03/2022 21:00:00,1.567,1.605,0.713,0,0.981,1.048,1.06
18/03/2022 21:15:00,1.565,1.605,0.711,0,0.981,1.048,1.06
18/03/2022 21:30:00,1.566,1.605,0.713,0,0.981,1.048,1.06
18/03/2022 21:45:00,1.564,1.605,0.712,0,0.981,1.047,1.06
18/03/2022 22:00:00,1.562,1.604,0.712,0,0.981,1.047,1.06
18/03/2022 22:15:00,1.563,1.603,0.712,0,0.98,1.046,1.06
18/03/2022 22:30:00,1.561,1.603,0.711,0,0.98,1.046,1.06
18/03/2022 22:45:00,1.56,1.603,0.711,0,0.979,1.046,1.06
18/03/2022 23:00:00,1.558,1.602,0.71,0,0.979,1.045,1.06
18/03/2022 23:15:00,1.558,1.602,0.709,0,0.979,1.045,1.06
18/03/2022 23:30:00,1.56,1.602,0.711,0,0.979,1.044,1.06
18/03/2022 23:45:00,1.557,1.601,0.709,0,0.979,1.044,1.06
19/03/2022 00:00:00,1.557,1.601,0.71,0,0.979,1.044,1.06
19/03/2022 00:15:00,1.556,1.601,0.707,0,0.979,1.043,1.059
19/03/2022 00:30:00,1.554,1.599,0.708,0,0.979,1.043,1.059
19/03/2022 00:45:00,1.554,1.599,0.708,0,0.979,1.043,1.059
19/03/2022 01:00:00,1.553,1.599,0.709,0,0.979,1.042,1.059
19/03/2022 01:15:00,1.551,1.599,0.708,0,0.978,1.042,1.059
19/03/2022 01:30:00,1.552,1.598,0.708,0,0.978,1.041,1.059
19/03/2022 01:45:00,1.551,1.598,0.708,0,0.978,1.041,1.059
19/03/2022 02:00:00,1.551,1.598,0.707,0,0.977,1.041,1.059
19/03/2022 02:15:00,1.551,1.597,0.707,0,0.977,1.04,1.059
19/03/2022 02:30:00,1.549,1.597,0.706,0,0.977,1.04,1.059
19/03/2022 02:45:00,1.55,1.597,0.707,0,0.977,1.04,1.059
19/03/2022 03:00:00,1.549,1.596,0.706,0,0.977,1.04,1.059
19/03/2022 03:15:00,1.548,1.595,0.707,0,0.977,1.04,1.059
19/03/2022 03:30:00,1.546,1.595,0.706,0,0.976,1.04,1.059
19/03/2022 03:45:00,1.546,1.595,0.704,0,0.976,1.04,1.059
19/03/2022 04:00:00,1.547,1.595,0.707,0,0.975,1.04,1.059
19/03/2022 04:15:00,1.546,1.594,0.705,0,0.975,1.04,1.059
19/03/2022 04:30:00,1.545,1.594,0.707,0,0.975,1.04,1.059
19/03/2022 04:45:00,1.547,1.593,0.706,0,0.975,1.04,1.059
19/03/2022 05:00:00,1.544,1.593,0.705,0,0.975,1.039,1.059
19/03/2022 05:15:00,1.542,1.593,0.704,0,0.975,1.039,1.059
19/03/2022 05:30:00,1.542,1.593,0.702,0,0.975,1.039,1.059
19/03/2022 05:45:00,1.542,1.592,0.704,0,0.974,1.039,1.059
19/03/2022 06:00:00,1.539,1.592,0.702,0,0.974,1.039,1.059
19/03/2022 06:15:00,1.54,1.592,0.703,0,0.974,1.038,1.059
19/03/2022 06:30:00,1.536,1.591,0.703,0,0.974,1.038,1.059
19/03/2022 06:45:00,1.537,1.591,0.703,0,0.974,1.039,1.059
19/03/2022 07:00:00,1.539,1.591,0.703,0,0.974,1.038,1.059
19/03/2022 07:15:00,1.536,1.591,0.7,0,0.973,1.038,1.059
19/03/2022 07:30:00,1.535,1.591,0.701,0,0.973,1.037,1.059
19/03/2022 07:45:00,1.535,1.59,0.702,0,0.973,1.037,1.059
19/03/2022 08:00:00,1.534,1.59,0.701,0,0.973,1.037,1.058
19/03/2022 08:08:00,1.533,1.59,0.702,0,0.973,1.037,1.058
19/03/2022 08:15:00,1.533,1.59,0.7,0,0.973,1.037,1.058
19/03/2022 08:30:00,1.534,1.589,0.701,0,0.972,1.037,1.058
19/03/2022 08:45:00,1.535,1.589,0.698,0,0.972,1.037,1.058
19/03/2022 09:00:00,1.531,1.589,0.699,0,0.972,1.038,1.058
19/03/2022 09:15:00,1.532,1.589,0.698,0,0.972,1.037,1.058
19/03/2022 09:30:00,1.531,1.589,0.697,0,0.972,1.037,1.058
19/03/2022 09:45:00,1.529,1.588,0.699,0,0.972,1.037,1.058
19/03/2022 10:00:00,1.529,1.588,0.696,0,0.972,1.037,1.058
19/03/2022 10:15:00,1.529,1.588,0.698,0,0.972,1.037,1.058
19/03/2022 10:30:00,1.529,1.588,0.698,0,0.972,1.038,1.058
19/03/2022 10:45:00,1.53,1.588,0.698,0,0.972,1.037,1.058
19/03/2022 11:00:00,1.529,1.588,0.697,0,0.972,1.037,1.058
19/03/2022 11:15:00,1.528,1.587,0.696,0,0.971,1.037,1.058
19/03/2022 11:30:00,1.526,1.587,0.698,0,0.971,1.037,1.058
19/03/2022 11:45:00,1.526,1.587,0.697,0,0.971,1.036,1.058
19/03/2022 12:00:00,1.526,1.586,0.697,0,0.971,1.037,1.058
19/03/2022 12:15:00,1.521,1.586,0.695,0,0.971,1.037,1.058
19/03/2022 12:30:00,1.524,1.586,0.695,0,0.971,1.036,1.058
19/03/2022 12:45:00,1.521,1.586,0.696,0,0.971,1.036,1.057
19/03/2022 13:00:00,1.524,1.585,0.696,0,0.972,1.036,1.057
19/03/2022 13:15:00,1.521,1.585,0.695,0,0.971,1.035,1.057
19/03/2022 13:30:00,1.521,1.585,0.693,0,0.97,1.036,1.057
19/03/2022 13:45:00,1.519,1.585,0.692,0,0.971,1.037,1.057
19/03/2022 14:00:00,1.521,1.585,0.694,0,0.971,1.037,1.057
19/03/2022 14:10:00,1.521,1.585,0.694,0,0.97,1.037,1.057
19/03/2022 14:15:00,1.521,1.585,0.693,0,0.972,1.036,1.057
19/03/2022 14:30:00,1.521,1.585,0.693,0,0.971,1.036,1.057
19/03/2022 14:45:00,1.516,1.585,0.693,0,0.971,1.036,1.057
19/03/2022 15:00:00,1.519,1.585,0.692,0,0.972,1.035,1.057
19/03/2022 15:15:00,1.517,1.584,0.691,0,0.971,1.034,1.057
19/03/2022 15:30:00,1.52,1.583,0.692,0,0.97,1.034,1.056
19/03/2022 15:45:00,1.52,1.582,0.687,0,0.969,1.035,1.056
19/03/2022 16:00:00,1.516,1.583,0.691,0,0.969,1.035,1.056
19/03/2022 16:15:00,1.515,1.582,0.69,0,0.969,1.034,1.056
19/03/2022 16:30:00,1.515,1.582,0.689,0,0.969,1.033,1.056
19/03/2022 16:45:00,1.515,1.582,0.69,0,0.969,1.034,1.056
19/03/2022 17:00:00,1.515,1.581,0.688,0,0.968,1.033,1.056
19/03/2022 17:15:00,1.514,1.581,0.687,0,0.969,1.033,1.056
19/03/2022 17:30:00,1.513,1.58,0.687,0,0.969,1.031,1.056
19/03/2022 17:45:00,1.511,1.58,0.686,0,0.969,1.031,1.056
19/03/2022 18:00:00,1.512,1.58,0.686,0,0.969,1.03,1.056
19/03/2022 18:15:00,1.512,1.579,0.685,0,0.968,1.028,1.056
19/03/2022 18:30:00,1.511,1.579,0.688,0,0.968,1.028,1.056
19/03/2022 18:45:00,1.509,1.579,0.686,0,0.968,1.028,1.055
19/03/2022 19:00:00,1.509,1.579,0.684,0,0.968,1.027,1.055
19/03/2022 19:15:00,1.51,1.578,0.686,0,0.967,1.027,1.055
19/03/2022 19:30:00,1.508,1.578,0.685,0,0.968,1.027,1.055
19/03/2022 19:45:00,1.508,1.577,0.684,0,0.968,1.027,1.055
19/03/2022 20:00:00,1.507,1.578,0.685,0,0.967,1.027,1.055
19/03/2022 20:15:00,1.507,1.578,0.686,0,0.968,1.026,1.055
19/03/2022 20:30:00,1.508,1.578,0.685,0,0.967,1.025,1.055
19/03/2022 20:45:00,1.506,1.578,0.686,0,0.967,1.024,1.055
19/03/2022 21:00:00,1.505,1.577,0.683,0,0.966,1.023,1.055
19/03/2022 21:15:00,1.507,1.577,0.685,0,0.966,1.023,1.055
19/03/2022 21:30:00,1.504,1.577,0.686,0,0.965,1.022,1.055
19/03/2022 21:45:00,1.504,1.575,0.685,0,0.966,1.022,1.055
19/03/2022 22:00:00,1.505,1.575,0.684,0,0.966,1.022,1.054
19/03/2022 22:15:00,1.503,1.575,0.684,0,0.965,1.022,1.054
19/03/2022 22:30:00,1.504,1.574,0.684,0,0.965,1.022,1.054
19/03/2022 22:45:00,1.504,1.574,0.685,0,0.965,1.022,1.054
19/03/2022 23:00:00,1.502,1.574,0.684,0,0.965,1.021,1.054
19/03/2022 23:15:00,1.5,1.574,0.684,0,0.965,1.021,1.054
19/03/2022 23:30:00,1.5,1.573,0.684,0,0.966,1.021,1.054
19/03/2022 23:45:00,1.501,1.573,0.683,0,0.965,1.02,1.054
20/03/2022 00:00:00,1.501,1.572,0.683,0,0.965,1.027,1.054
20/03/2022 00:15:00,1.499,1.572,0.682,0,0.965,1.034,1.054
20/03/2022 00:30:00,1.498,1.572,0.682,0,0.964,1.039,1.054
20/03/2022 00:45:00,1.499,1.571,0.681,0,0.964,1.044,1.054
20/03/2022 01:00:00,1.498,1.571,0.682,0,0.964,1.048,1.054
20/03/2022 01:15:00,1.496,1.571,0.682,0,0.964,1.052,1.054
20/03/2022 01:30:00,1.496,1.571,0.681,0,0.964,1.054,1.054
20/03/2022 01:45:00,1.497,1.571,0.68,0,0.964,1.055,1.054
20/03/2022 02:00:00,1.495,1.57,0.682,0,0.963,1.055,1.054
20/03/2022 02:15:00,1.495,1.57,0.682,0,0.963,1.055,1.054
20/03/2022 02:30:00,1.493,1.57,0.682,0,0.963,1.055,1.054
20/03/2022 02:45:00,1.495,1.57,0.681,0,0.963,1.055,1.054
20/03/2022 03:00:00,1.494,1.569,0.68,0,0.963,1.055,1.054
20/03/2022 03:15:00,1.494,1.569,0.681,0,0.963,1.055,1.054
20/03/2022 03:30:00,1.494,1.569,0.679,0,0.963,1.055,1.054
20/03/2022 03:45:00,1.493,1.569,0.681,0,0.962,1.055,1.054
20/03/2022 04:00:00,1.493,1.569,0.68,0,0.962,1.055,1.054
20/03/2022 04:15:00,1.491,1.567,0.68,0,0.961,1.055,1.054
20/03/2022 04:30:00,1.49,1.567,0.678,0,0.961,1.055,1.054
20/03/2022 04:45:00,1.489,1.567,0.679,0,0.961,1.055,1.054
20/03/2022 05:00:00,1.488,1.566,0.678,0,0.961,1.055,1.054
20/03/2022 05:15:00,1.489,1.566,0.677,0,0.961,1.055,1.054
20/03/2022 05:30:00,1.488,1.566,0.679,0,0.961,1.055,1.054
20/03/2022 05:45:00,1.487,1.566,0.677,0,0.961,1.055,1.054
20/03/2022 06:00:00,1.487,1.566,0.678,0,0.961,1.055,1.054
20/03/2022 06:15:00,1.487,1.566,0.678,0,0.961,1.055,1.054
20/03/2022 06:30:00,1.488,1.566,0.679,0,0.961,1.055,1.054
20/03/2022 06:45:00,1.485,1.565,0.676,0,0.96,1.055,1.054
20/03/2022 07:00:00,1.486,1.565,0.676,0,0.96,1.055,1.053
20/03/2022 07:15:00,1.485,1.565,0.677,0,0.959,1.055,1.053
20/03/2022 07:30:00,1.483,1.565,0.676,0,0.959,1.055,1.053
20/03/2022 07:45:00,1.484,1.564,0.676,0,0.959,1.055,1.053
20/03/2022 08:00:00,1.482,1.565,0.676,0,0.959,1.055,1.053
20/03/2022 08:08:00,1.482,1.565,0.675,0,0.959,1.055,1.053
20/03/2022 08:15:00,1.484,1.565,0.675,0,0.959,1.055,1.053
20/03/2022 08:30:00,1.485,1.564,0.676,0,0.959,1.055,1.053
20/03/2022 08:45:00,1.484,1.564,0.674,0,0.959,1.055,1.053
20/03/2022 09:00:00,1.481,1.563,0.674,0,0.959,1.055,1.053
20/03/2022 09:15:00,1.482,1.563,0.674,0,0.958,1.055,1.053
20/03/2022 09:30:00,1.482,1.563,0.674,0,0.958,1.055,1.053
20/03/2022 09:45:00,1.48,1.563,0.674,0,0.958,1.055,1.053
20/03/2022 10:00:00,1.48,1.563,0.674,0,0.958,1.055,1.053
20/03/2022 10:15:00,1.479,1.563,0.673,0,0.958,1.055,1.053
20/03/2022 10:30:00,1.481,1.562,0.673,0,0.958,1.055,1.053
20/03/2022 10:45:00,1.479,1.561,0.672,0,0.957,1.055,1.053
20/03/2022 11:00:00,1.478,1.561,0.675,0,0.957,1.055,1.053
20/03/2022 11:15:00,1.479,1.561,0.672,0,0.957,1.055,1.053
20/03/2022 11:30:00,1.478,1.561,0.672,0,0.957,1.055,1.053
20/03/2022 11:45:00,1.477,1.561,0.671,0,0.957,1.055,1.053
20/03/2022 12:00:00,1.476,1.561,0.67,0,0.957,1.055,1.053
20/03/2022 12:15:00,1.475,1.561,0.67,0,0.958,1.055,1.053
20/03/2022 12:30:00,1.476,1.561,0.67,0,0.957,1.055,1.053
20/03/2022 12:45:00,1.475,1.56,0.67,0,0.958,1.055,1.053
20/03/2022 13:00:00,1.474,1.56,0.667,0,0.957,1.055,1.052
20/03/2022 13:15:00,1.473,1.559,0.668,0,0.957,1.055,1.053
20/03/2022 13:30:00,1.472,1.559,0.668,0,0.957,1.055,1.053
20/03/2022 13:45:00,1.473,1.559,0.668,0,0.957,1.054,1.053
20/03/2022 14:00:00,1.473,1.559,0.664,0,0.957,1.054,1.052
20/03/2022 14:10:00,1.472,1.559,0.666,0,0.956,1.055,1.052
20/03/2022 14:15:00,1.47,1.559,0.667,0,0.956,1.054,1.052
20/03/2022 14:30:00,1.472,1.559,0.665,0,0.956,1.054,1.052
20/03/2022 14:45:00,1.469,1.559,0.669,0,0.957,1.054,1.052
20/03/2022 15:00:00,1.469,1.558,0.666,0,0.957,1.054,1.052
20/03/2022 15:15:00,1.472,1.558,0.666,0,0.957,1.054,1.052
20/03/2022 15:30:00,1.469,1.558,0.664,0,0.956,1.054,1.052
20/03/2022 15:45:00,1.47,1.557,0.664,0,0.956,1.054,1.052
20/03/2022 16:00:00,1.469,1.557,0.664,0,0.955,1.054,1.052
20/03/2022 16:12:00,1.468,1.557,0.664,0,0.955,1.054,1.052
20/03/2022 16:15:00,1.469,1.556,0.665,0,0.955,1.054,1.051
20/03/2022 16:30:00,1.467,1.556,0.663,0,0.954,1.054,1.051
20/03/2022 16:45:00,1.466,1.556,0.664,0,0.955,1.054,1.051
20/03/2022 17:00:00,1.466,1.556,0.665,0,0.955,1.054,1.051
20/03/2022 17:15:00,1.466,1.555,0.664,0,0.955,1.054,1.051
20/03/2022 17:30:00,1.465,1.555,0.664,0,0.954,1.054,1.051
20/03/2022 17:45:00,1.464,1.555,0.663,0,0.955,1.054,1.051
20/03/2022 18:00:00,1.465,1.554,0.665,0,0.955,1.054,1.051
20/03/2022 18:15:00,1.465,1.554,0.665,0,0.954,1.054,1.051
20/03/2022 18:30:00,1.463,1.553,0.664,0,0.954,1.054,1.051
20/03/2022 18:45:00,1.462,1.553,0.662,0,0.954,1.054,1.051
20/03/2022 19:00:00,1.462,1.553,0.661,0,0.954,1.054,1.051
20/03/2022 19:15:00,1.461,1.553,0.661,0,0.954,1.054,1.051
20/03/2022 19:30:00,1.461,1.553,0.663,0,0.954,1.054,1.051
20/03/2022 19:45:00,1.462,1.553,0.663,0,0.954,1.054,1.051
20/03/2022 20:00:00,1.461,1.552,0.663,0,0.953,1.054,1.05
20/03/2022 20:15:00,1.458,1.552,0.662,0,0.953,1.054,1.05
20/03/2022 20:30:00,1.46,1.552,0.663,0,0.953,1.054,1.05
20/03/2022 20:45:00,1.462,1.552,0.662,0,0.953,1.054,1.05
20/03/2022 21:00:00,1.46,1.551,0.663,0,0.953,1.054,1.05
20/03/2022 21:15:00,1.459,1.551,0.661,0,0.953,1.054,1.05
20/03/2022 21:30:00,1.459,1.551,0.662,0,0.953,1.054,1.05
20/03/2022 21:45:00,1.457,1.55,0.661,0,0.953,1.054,1.05
20/03/2022 22:00:00,1.457,1.55,0.662,0,0.953,1.054,1.05
20/03/2022 22:15:00,1.458,1.55,0.663,0,0.953,1.054,1.05
